id	reg	vb	hinc	hmem	hint	fixline	hcar	sex	agecat	marits	red	empst	hhead	pinc	sim	seg_ls	dog	cat	q40_12	q34#11	q34#12	q34#13	q34#14	q34#15	q34#16	q34#17	q34#18	q34#19	q34#20	q34#21	q34#22	q34#23	q34#24	q34#25	q34#26	q34#27	q34#28	q34#29
1597	42	3	14	3	1	2	2	1	6	2	2	4	1	17	1	4	1	0	3	1	1	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0
1598	31	5	13	4	1	2	1	2	5	2	3	2	1	17	1	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
1599	72	4	14	4	1	2	1	1	4	2	3	2	1	14	1	7	0	0	6	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1600	51	1	14	4	1	2	1	2	4	3	3	2	2	21	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1601	81	2	16	3	1	2	1	2	3	2	4	1	2	22	1	3	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1602	11	6	12	6	1	2	3	1	2	1	2	2	1	16	1	4	1	0	5	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1603	61	1	13	5	1	2	1	1	2	1	2	2	2	19	1	7	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
1604	62	4	14	5	1	2	1	1	1	1	2	7	2	 	1	7	1	0	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1605	32	3	14	3	1	1	1	1	4	2	2	2	2	 	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1606	21	2	11	4	1	2	2	2	5	2	4	5	2	 	1	3	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1607	42	2	26	3	1	1	1	2	1	1	1	1	2	 	1	2	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1608	62	4	15	2	1	2	1	1	3	3	4	2	1	17	1	6	0	0	6	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1609	11	6	16	5	1	1	1	1	1	1	2	7	1	 	1	1	1	0	5	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1610	32	3	14	3	1	1	2	1	6	2	3	2	2	17	1	5	0	0	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
1611	62	4	15	4	1	2	1	2	4	2	2	2	2	21	1	3	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0
1612	53	3	15	3	1	2	1	1	6	2	3	9	1	21	1	4	1	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1613	81	4	16	2	1	1	3	1	2	1	1	2	2	22	1	4	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1614	72	3	15	4	1	2	1	2	1	3	2	1	1	31	1	5	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
1615	72	2	15	3	1	2	1	2	6	2	3	2	1	19	1	6	0	0	2	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1616	81	3	14	2	1	1	1	1	3	1	4	7	2	 	1	6	1	1	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
1617	53	1	14	2	1	2	2	2	2	3	3	1	2	18	1	6	0	0	6	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
1618	62	2	15	2	3	2	1	2	6	2	4	2	1	16	1	3	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
1619	21	4	20	1	1	2	1	2	3	1	3	2	1	20	1	3	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1620	32	2	15	4	1	1	1	1	5	2	2	2	1	18	1	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1621	72	4	14	5	1	1	2	2	2	3	2	1	2	29	1	5	1	1	6	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1622	62	3	16	2	1	1	1	2	6	2	4	9	2	20	1	6	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
1623	71	1	16	3	1	2	1	1	2	4	2	2	2	19	1	1	0	0	5	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1624	72	2	15	5	1	2	1	1	5	2	4	5	1	16	1	2	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
1625	61	3	11	5	1	1	2	1	2	1	1	1	2	21	1	7	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1626	62	5	17	2	1	2	3	1	2	1	3	1	2	31	1	3	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1627	81	5	14	2	1	2	2	1	3	3	2	2	2	18	1	6	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
1628	81	4	18	4	1	1	3	2	3	2	1	6	2	20	1	3	0	0	6	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
1629	62	5	14	3	1	1	1	2	4	2	4	2	2	17	1	3	0	0	6	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1630	42	5	15	3	1	2	1	1	3	2	3	2	1	17	1	2	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1631	21	1	13	4	1	2	1	2	1	1	2	1	2	 	1	6	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1632	71	2	17	2	1	2	1	2	3	2	3	7	2	22	1	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1633	21	2	12	4	1	1	2	1	6	4	2	9	2	19	1	6	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1634	81	2	13	3	1	1	2	1	6	2	4	4	1	16	1	1	0	0	6	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0
1635	31	2	18	4	1	1	1	2	5	2	3	2	1	20	1	3	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1
1636	21	4	13	2	1	2	1	1	3	2	2	2	2	16	1	3	0	0	5	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0
1637	51	3	14	2	1	1	1	1	6	2	4	2	1	16	1	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1638	52	1	15	4	1	2	1	2	6	4	1	2	2	18	1	6	1	1	6	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
1639	53	2	13	4	1	2	2	1	2	1	4	1	1	 	1	6	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1640	72	4	27	2	1	2	3	2	2	1	3	1	1	 	1	6	0	0	6	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0
1641	21	2	13	4	1	1	1	1	4	2	3	2	1	14	1	3	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0
1642	31	3	13	4	1	1	2	1	1	1	3	1	2	 	1	3	0	0	6	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1643	81	2	15	3	1	2	2	1	5	1	1	2	2	17	1	2	1	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
1644	62	5	14	4	1	2	1	1	2	1	3	1	2	 	1	8	0	0	6	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0
1645	52	3	14	5	1	2	1	1	5	2	1	2	1	15	1	2	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1646	81	1	16	4	1	2	1	2	1	1	3	1	1	 	1	6	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1647	21	1	16	3	2	1	1	1	6	4	3	4	1	17	1	6	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0
1648	81	4	15	2	1	2	1	2	6	2	4	4	2	16	1	2	0	0	6	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
1649	42	2	17	3	1	2	1	2	5	3	2	2	2	22	1	3	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
1650	72	1	17	6	1	2	2	1	4	2	4	5	1	17	1	6	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1651	11	6	13	4	1	2	1	1	1	1	2	1	2	 	1	5	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1652	52	2	14	4	1	2	1	2	3	2	3	6	2	22	1	1	0	0	6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1653	11	6	13	4	1	1	1	2	6	2	2	2	2	18	1	3	0	0	6	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0
1654	31	2	21	4	1	1	2	2	5	2	4	2	1	21	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1655	41	2	13	4	1	2	2	2	5	2	4	2	2	17	1	3	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
1656	71	5	13	4	1	1	1	2	1	1	3	1	2	31	1	6	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1657	42	5	13	5	1	2	2	2	5	2	3	2	2	18	1	1	1	0	6	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0
1658	61	4	15	2	1	2	1	2	5	2	1	2	2	23	1	4	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1659	61	4	14	4	1	2	3	2	1	1	3	1	2	 	1	8	0	0	6	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
1660	31	4	14	8	1	2	1	1	4	2	3	2	1	17	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1661	11	6	15	3	1	2	1	2	2	2	2	6	2	22	1	3	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
1662	61	1	16	4	1	2	3	1	4	2	2	2	1	18	1	6	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1663	21	3	14	3	1	2	1	2	2	2	2	6	2	22	1	3	0	0	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1664	31	5	15	3	1	2	2	2	6	2	1	9	2	25	2	3	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1665	42	4	14	2	3	2	1	2	5	4	4	2	1	16	1	6	0	1	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1666	11	6	17	2	1	2	1	2	6	2	2	9	2	22	1	2	0	0	6	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
1667	52	2	15	2	1	2	2	2	3	2	3	2	1	19	1	6	1	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
1668	41	1	15	6	1	1	2	1	1	1	1	1	2	31	1	5	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
1669	71	3	17	3	1	2	3	2	2	1	3	1	2	31	1	6	0	0	6	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0
1670	62	5	14	2	1	2	3	1	3	2	4	2	1	17	1	3	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
1671	41	4	14	5	1	2	1	1	6	2	2	2	1	17	1	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1672	52	1	21	3	1	2	1	1	3	2	4	1	1	24	1	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1673	52	2	16	3	1	2	1	2	3	1	1	2	2	22	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1674	61	1	13	4	1	2	2	2	2	1	4	1	2	30	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1675	61	3	15	3	1	2	1	2	6	5	2	3	2	21	1	3	0	0	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1676	31	1	14	4	1	2	1	1	5	2	4	2	1	15	1	6	1	0	2	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
1677	62	2	15	2	1	2	1	1	6	2	4	9	1	19	1	3	0	0	6	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0
1678	62	3	12	3	1	2	1	2	5	2	3	2	2	15	1	1	1	0	6	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1679	71	2	15	3	1	1	1	2	4	2	4	2	1	19	1	6	1	1	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1680	61	3	15	4	1	2	1	2	6	5	1	9	2	25	1	2	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1681	42	3	15	5	1	1	1	1	2	1	3	1	2	 	1	6	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1682	81	2	14	3	1	1	1	1	4	2	2	2	1	19	1	2	1	0	6	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1683	51	3	14	3	1	2	1	2	4	2	3	2	2	19	1	3	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
1684	32	5	15	4	1	1	3	1	6	2	4	2	1	19	1	6	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1685	11	6	14	2	1	1	3	2	6	1	4	2	1	15	1	3	0	0	6	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1686	62	2	14	4	1	1	2	2	5	2	2	4	2	23	1	6	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
1687	42	4	15	3	3	2	1	2	5	4	1	8	1	20	1	2	1	0	5	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1688	81	4	15	2	1	2	1	2	4	5	4	2	1	16	1	3	0	0	6	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1
1689	72	2	13	4	1	2	1	2	5	2	4	2	1	14	1	3	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
1690	42	2	16	3	1	1	1	2	6	4	2	8	1	22	1	4	1	0	6	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1691	71	4	14	4	1	2	2	1	1	1	2	1	2	 	1	2	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0
1692	42	2	15	4	1	2	1	2	6	2	4	8	2	18	1	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1693	53	4	14	3	1	2	2	2	2	2	2	2	2	21	1	6	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0
1694	42	2	21	3	1	2	2	2	4	2	4	6	1	21	1	6	0	0	6	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
1695	62	5	16	3	1	2	1	2	3	2	3	6	2	22	1	3	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1696	11	6	12	5	1	1	2	2	1	3	2	2	2	16	1	3	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1
1697	52	4	14	3	1	2	1	2	2	3	3	6	1	 	1	1	0	0	6	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
1698	81	3	14	4	1	1	1	2	4	2	3	2	2	20	1	6	1	1	2	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
1699	11	6	13	5	1	1	2	2	3	2	2	6	2	22	1	3	0	0	6	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
1700	31	5	14	5	1	1	2	2	5	2	4	6	2	14	1	3	0	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1701	32	1	14	2	1	2	1	1	4	3	3	2	1	17	1	6	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1702	71	2	13	2	1	2	1	2	3	2	3	6	2	22	1	3	1	1	6	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0
1703	32	2	16	2	1	2	3	2	6	2	1	2	1	18	2	5	0	0	6	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1704	42	1	15	1	1	2	1	2	6	4	2	8	1	18	1	4	0	0	6	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
1705	81	1	14	3	1	2	2	1	3	2	2	2	1	17	1	3	0	0	6	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1706	61	2	13	3	1	1	2	2	6	4	1	8	1	16	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1707	21	4	15	3	1	2	1	1	6	2	1	8	1	 	1	6	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1708	51	4	13	3	1	1	2	1	2	1	2	2	1	18	1	6	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1709	52	3	13	4	1	2	1	1	5	2	4	2	1	15	1	6	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0
1710	53	4	14	4	1	1	2	1	4	2	4	2	1	14	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0
1711	61	4	14	4	1	2	2	2	4	2	2	6	2	22	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1712	11	6	13	4	1	1	1	2	6	2	2	2	1	21	1	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1713	81	4	14	3	1	2	1	2	2	1	4	7	2	 	1	4	1	0	6	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1714	71	4	14	3	1	2	1	2	3	4	2	2	2	19	1	4	0	0	6	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1715	42	5	13	4	1	1	2	1	6	2	3	2	2	15	1	6	0	0	3	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0
1716	21	4	14	4	1	2	3	2	3	2	2	2	2	21	1	3	0	0	6	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1717	42	2	14	5	1	2	1	1	5	2	1	2	1	16	1	6	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1718	31	2	14	6	1	2	2	2	4	3	2	2	2	23	1	3	0	0	6	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1719	21	4	15	3	1	2	1	2	2	2	1	6	1	21	1	3	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0
1720	32	2	14	3	1	1	2	2	5	2	2	2	2	20	1	3	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1721	21	2	16	3	1	1	2	1	4	2	4	2	2	19	1	3	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1722	72	4	14	3	1	2	1	1	4	2	4	2	1	16	1	3	0	0	6	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
1723	62	5	14	4	1	1	1	1	2	1	4	2	2	31	1	7	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1724	41	3	14	2	1	2	3	2	6	2	2	2	2	18	1	3	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1725	61	4	16	4	1	2	1	2	5	2	4	2	2	17	1	6	0	0	6	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
1726	72	2	12	4	1	2	2	1	3	1	4	2	2	19	1	2	1	0	4	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
1727	51	3	13	6	1	1	1	2	2	1	4	1	1	 	1	6	1	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1728	62	5	17	2	3	2	1	2	4	2	4	2	2	17	1	2	0	0	5	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
1729	42	4	20	5	1	1	1	1	6	2	4	7	1	 	1	6	1	0	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0
1730	52	3	15	4	1	2	1	1	2	1	2	1	2	 	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1731	32	3	14	3	1	2	1	1	5	2	4	2	1	15	1	5	0	0	6	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
1732	11	6	14	4	1	1	1	2	6	1	2	9	2	21	1	3	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
1733	62	5	16	4	1	1	1	1	4	2	2	2	1	19	1	5	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0
1734	71	2	14	6	1	2	1	1	6	2	3	4	1	20	1	6	0	0	6	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0
1735	61	4	15	4	1	1	1	2	1	1	2	1	1	 	1	2	0	0	6	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0
1736	62	2	16	10	2	2	1	2	4	2	1	6	1	19	1	4	1	0	5	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1737	21	4	15	3	1	2	1	1	6	5	2	2	2	19	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1738	31	1	15	2	2	2	2	2	5	2	1	4	2	20	1	6	0	0	6	1	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0
1739	71	5	13	3	1	2	1	1	4	2	4	2	2	16	1	6	0	0	6	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1740	71	4	16	4	1	2	3	2	1	1	1	1	1	 	1	5	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1741	11	6	17	4	1	1	1	1	1	1	1	1	2	 	2	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1742	11	6	14	4	1	2	1	1	4	1	4	2	1	14	1	8	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1743	31	2	12	4	1	1	1	1	6	2	4	2	1	16	1	2	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
1744	31	5	14	4	1	2	1	1	2	3	1	2	1	16	1	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1745	42	3	14	2	1	1	1	1	5	2	3	2	2	19	1	6	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1746	72	2	12	4	2	1	1	1	6	2	4	2	1	18	1	3	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1747	62	1	14	4	3	1	2	2	6	4	2	2	2	19	1	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1748	71	2	16	3	1	1	1	1	5	2	3	2	1	17	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1749	62	4	15	2	1	2	1	1	3	2	1	2	1	19	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
1750	62	5	14	2	1	2	3	1	5	1	1	1	1	31	1	5	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1751	53	1	14	4	1	2	1	2	4	2	4	6	2	22	1	3	0	0	6	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
1752	62	4	14	2	1	2	1	1	6	2	3	9	2	20	1	2	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1753	11	6	14	3	1	2	2	2	6	2	4	9	2	20	1	6	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
1754	51	4	15	2	1	2	1	2	6	2	1	2	1	21	1	2	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0
1755	81	5	18	3	1	2	1	2	2	2	1	1	2	 	1	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1756	51	3	13	5	 	2	1	1	4	3	1	5	1	16	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1757	32	5	18	1	1	2	1	1	2	1	2	2	2	19	1	5	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
1758	42	4	13	2	1	1	1	1	4	2	4	2	1	14	1	3	0	0	6	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
1759	42	5	13	3	2	2	1	1	6	2	3	2	1	16	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1760	72	2	17	4	1	2	1	1	4	1	1	1	2	31	1	6	1	1	3	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1761	11	6	13	2	1	1	3	2	2	1	3	2	1	16	1	5	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
1762	11	6	13	3	1	2	1	2	4	4	3	2	1	18	1	3	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0
1763	53	3	14	4	1	2	1	2	1	1	1	1	2	 	1	6	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1764	42	3	14	3	1	2	1	2	5	2	4	2	1	16	1	4	1	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1765	51	3	14	3	1	2	1	2	5	2	4	2	1	17	1	2	0	0	6	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
1766	52	3	13	5	1	2	2	1	1	1	3	1	1	31	1	5	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1767	71	1	14	3	1	2	1	2	3	2	4	2	2	18	1	3	1	1	5	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
1768	53	1	15	5	1	2	1	1	5	2	3	2	1	18	1	3	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1769	11	6	14	2	1	1	1	1	3	3	1	2	2	16	1	6	0	0	6	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
1770	51	1	20	4	1	2	2	2	3	2	2	7	2	31	1	6	1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1771	11	6	12	4	1	1	1	2	4	2	4	2	2	15	1	3	0	0	6	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
